"","term","estimate","std.error","statistic","p.value","boot"
"102","tnpoly2_lag1",3.24630707156973e-05,1.40411790151728e-05,2.31199037350197,0.0208469023761455,4
"103","tnpoly3_lag1",-2.61666476294104e-07,5.23449832566561e-07,-0.499888356083925,0.617191051054992,4
"104","tnpoly4_lag1",-1.04810210464677e-07,2.59279797367689e-08,-4.04235931718364,5.42720452312416e-05,4
"105","tnpoly1_lag2",0.000374163257147205,0.000163969824469329,2.28190313893514,0.0225661196145141,4
"106","tnpoly2_lag2",4.54214345469479e-05,1.2697552053374e-05,3.57718041682517,0.000352915929026185,4
"107","tnpoly3_lag2",-2.8976562354791e-06,4.5897815159673e-07,-6.31327705991778,3.14351004590418e-10,4
"108","tnpoly4_lag2",-8.28735397130377e-08,2.39159655913369e-08,-3.46519731334021,0.000537417831507101,4
"109","tnpoly1_lag3",0.000272856216986567,0.000174630706635125,1.56247559346293,0.11828347171481,4
"110","tnpoly2_lag3",3.94386315540834e-05,1.44120001950735e-05,2.73651339302403,0.00624668543105139,4
"111","tnpoly3_lag3",-2.12942358912929e-06,5.07781400413758e-07,-4.19358327696556,2.82683976408609e-05,4
"112","tnpoly4_lag3",-9.81132587244473e-09,2.63072574787539e-08,-0.372951299859687,0.709211539249899,4
"113","tnpoly1:tmean",-4.29326661051796e-05,1.86950308719494e-05,-2.29647473701673,0.0217186646055067,4
"114","tnpoly2:tmean",2.26201829209475e-06,1.29842278828785e-06,1.74212768945432,0.0815905332907284,4
"115","tnpoly3:tmean",-4.96480091748128e-07,6.34173839017762e-08,-7.8287696716897,6.81769381436307e-15,4
"116","tnpoly4:tmean",-8.0055442354593e-10,2.2492847667679e-09,-0.355915104825203,0.721929644689549,4
"117","tmean:tnpoly1_lag1",-0.000160493532954642,1.82818999033385e-05,-8.77882133712667,2.74709752455246e-18,4
"118","tmean:tnpoly2_lag1",-1.34087020653131e-06,1.28413371286936e-06,-1.04418269927293,0.296486599923453,4
"119","tmean:tnpoly3_lag1",6.66549136589737e-09,6.20528148708132e-08,0.107416422281151,0.914465946114637,4
"120","tmean:tnpoly4_lag1",1.23709370371425e-08,2.07808222696242e-09,5.95305463693099,2.94290321733819e-09,4
"121","tmean:tnpoly1_lag2",-0.000137421248278858,1.547425587752e-05,-8.88063693443859,1.13176650213505e-18,4
"122","tmean:tnpoly2_lag2",-7.88777469092787e-07,1.12968073415242e-06,-0.698230433826594,0.48508824243283,4
"123","tmean:tnpoly3_lag2",4.44897785053701e-07,5.3782850999596e-08,8.2721123329264,1.96918643201093e-16,4
"124","tmean:tnpoly4_lag2",-5.40653146885066e-09,1.92414843593608e-09,-2.80983076350886,0.0049894938436653,4
"125","tmean:tnpoly1_lag3",-0.000125898525771152,1.63658881943707e-05,-7.69274018470058,1.95052727199879e-14,4
"126","tmean:tnpoly2_lag3",-9.25960774727603e-07,1.28826603315645e-06,-0.718765185835769,0.47234265368461,4
"127","tmean:tnpoly3_lag3",4.63295508354482e-07,5.92233786152392e-08,7.82284832759048,7.13944159379578e-15,4
"128","tmean:tnpoly4_lag3",-1.18217517787886e-08,2.18285146588873e-09,-5.41573806716869,6.59522552476323e-08,4
"129","tnpoly1",-0.00014572449291299,0.000206558722932527,-0.7054869958728,0.480563037313935,5
"130","tnpoly2",2.49034987071777e-07,1.57534673457701e-05,0.0158082650381501,0.98738842589401,5
"131","tnpoly3",6.88419460449381e-06,5.24555767245047e-07,13.123856478882,2.79494177704457e-38,5
"132","tnpoly4",1.84092119501125e-07,2.79891186330532e-08,6.57727461570457,5.64882300721999e-11,5
"133","tnpoly1_lag1",0.000461199038879407,0.000185427233832922,2.48722385243026,0.0129294124910422,5
"134","tnpoly2_lag1",3.13768816314271e-05,1.58051147691466e-05,1.98523592455515,0.0472108771365932,5
"135","tnpoly3_lag1",-2.51111509206712e-07,4.89355982771487e-07,-0.513146907460969,0.607887064433887,5
"136","tnpoly4_lag1",-1.05039143245944e-07,2.7318332098685e-08,-3.8450057224028,0.000123101643625057,5
"137","tnpoly1_lag2",8.61156370266667e-05,0.000178682752225507,0.481947115511094,0.629879340107869,5
"138","tnpoly2_lag2",4.69835374115344e-05,1.44965227012739e-05,3.24102120071909,0.0012042951487859,5
"139","tnpoly3_lag2",-2.62228103733873e-06,4.44476059842119e-07,-5.89971266004783,4.056164259454e-09,5
"140","tnpoly4_lag2",-8.65393237718711e-08,2.4113286548808e-08,-3.5888647363231,0.000337537776011642,5
"141","tnpoly1_lag3",0.000226092711272457,0.000205559538522196,1.09988917516491,0.271470341045758,5
"142","tnpoly2_lag3",3.97650743756131e-05,1.5949649996955e-05,2.49316282070169,0.0127156000101266,5
"143","tnpoly3_lag3",-2.06578565923874e-06,5.26057803903585e-07,-3.92691761990732,8.80151625129733e-05,5
"144","tnpoly4_lag3",-1.88225142223321e-08,2.78612905706709e-08,-0.675579409165857,0.499360778316969,5
"145","tnpoly1:tmean",-5.92398354754237e-05,1.91536229218037e-05,-3.09287886251469,0.00200083379244556,5
"146","tnpoly2:tmean",1.41016876984283e-06,1.39997881910343e-06,1.00727864636262,0.313883668495343,5
"147","tnpoly3:tmean",-4.58503928501379e-07,6.56302902261001e-08,-6.98616335417391,3.47901259117224e-12,5
"148","tnpoly4:tmean",-1.7896980640222e-09,2.32253545124058e-09,-0.770579438546883,0.441018085592349,5
"149","tmean:tnpoly1_lag1",-0.000161610972872762,1.70712141559457e-05,-9.46687045200445,5.71141642984375e-21,5
"150","tmean:tnpoly2_lag1",-5.13016194464772e-07,1.41976512845435e-06,-0.361338776522337,0.717872138271422,5
"151","tmean:tnpoly3_lag1",-2.22280645178652e-08,6.01977359809794e-08,-0.369250839016414,0.71196732006761,5
"152","tmean:tnpoly4_lag1",1.21784837141029e-08,2.19408544219458e-09,5.5505968363391,3.10010665825122e-08,5
"153","tmean:tnpoly1_lag2",-0.000104972695670215,1.65075024694388e-05,-6.35909010854645,2.34469240767109e-10,5
"154","tmean:tnpoly2_lag2",-1.11998911756367e-06,1.32556917943478e-06,-0.844911857441669,0.398228710507952,5
"155","tmean:tnpoly3_lag2",4.04548951031068e-07,5.59485186691944e-08,7.23073569513138,6.09557418555324e-13,5
"156","tmean:tnpoly4_lag2",-4.65847965937919e-09,1.99138355411383e-09,-2.33931813374457,0.0193855049148741,5
"157","tmean:tnpoly1_lag3",-0.000127298382475415,1.83317068982203e-05,-6.9441641840659,4.66572481067806e-12,5
"158","tmean:tnpoly2_lag3",-3.32102459860017e-07,1.39381855840699e-06,-0.238268071447966,0.81168976578523,5
"159","tmean:tnpoly3_lag3",4.5071113992134e-07,6.26362307550946e-08,7.19569384185336,7.8502118152673e-13,5
"160","tmean:tnpoly4_lag3",-1.16186856868732e-08,2.12070451651407e-09,-5.47869144258322,4.64633149265805e-08,5
"161","tnpoly1",-0.000335100641983503,0.000207295642943279,-1.61653490264238,0.106087705110543,6
"162","tnpoly2",-3.47705065955619e-06,1.61863740863426e-05,-0.214813437586988,0.829927911225459,6
"163","tnpoly3",7.39664222628403e-06,5.31852214803764e-07,13.90732617145,1.30358924986525e-42,6
"164","tnpoly4",1.74575543765422e-07,2.70341829562175e-08,6.45758534845128,1.24331618840935e-10,6
"165","tnpoly1_lag1",0.000586759901361414,0.000178187604485757,3.29293332751613,0.00100340260322359,6
"166","tnpoly2_lag1",6.97238371387475e-06,1.43807428299362e-05,0.484841693946465,0.627825339377272,6
"167","tnpoly3_lag1",8.5882557446231e-08,4.88320020179277e-07,0.175873513059532,0.860405619330628,6
"168","tnpoly4_lag1",-6.07839439467586e-08,2.53100758837587e-08,-2.40157098800969,0.0163875299169318,6
"169","tnpoly1_lag2",0.000312569200258959,0.000171118792648379,1.82662111753696,0.0678597168833049,6
"170","tnpoly2_lag2",2.53783172771696e-05,1.37144394074627e-05,1.85048156349432,0.0643460229772232,6
"171","tnpoly3_lag2",-2.58246089690818e-06,4.43661022667606e-07,-5.82079733166685,6.49963778707232e-09,6
"172","tnpoly4_lag2",-5.28853799356549e-08,2.27042995256451e-08,-2.32931123358021,0.0199110680310579,6
"173","tnpoly1_lag3",0.000313039811672501,0.000189500150025949,1.65192381974175,0.0986585668929736,6
"174","tnpoly2_lag3",3.2952170308093e-05,1.43844435367902e-05,2.29081995586504,0.0220454033370619,6
"175","tnpoly3_lag3",-1.77045455264262e-06,4.96390257253178e-07,-3.56665854491101,0.000367422854601693,6
"176","tnpoly4_lag3",-6.77153260568039e-09,2.47044909826526e-08,-0.274101280226147,0.78402635231505,6
"177","tnpoly1:tmean",-4.45112218238655e-05,2.02090507017414e-05,-2.20253897527359,0.0277058350295589,6
"178","tnpoly2:tmean",1.74431251974109e-06,1.46176961897213e-06,1.19328825630377,0.232854314813188,6
"179","tnpoly3:tmean",-5.27275402273592e-07,6.74286834197123e-08,-7.81974933414534,7.35415969645107e-15,6
"180","tnpoly4:tmean",-3.01848929291064e-10,2.43494186920549e-09,-0.123965558729973,0.901351153765423,6
"181","tmean:tnpoly1_lag1",-0.00016942833781945,1.68016136786011e-05,-10.0840515119829,1.58269089668126e-23,6
"182","tmean:tnpoly2_lag1",9.46303905297398e-07,1.30829829333181e-06,0.723308980926261,0.4695485311905,6
"183","tmean:tnpoly3_lag1",-7.2518699982572e-08,6.17864199117139e-08,-1.17369965902205,0.240611928837454,6
"184","tmean:tnpoly4_lag1",1.1386179137259e-08,2.02471724619142e-09,5.62358974255637,2.04875833231562e-08,6
"185","tmean:tnpoly1_lag2",-0.0001315697094539,1.59592149185959e-05,-8.24412166419247,2.4930906182073e-16,6
"186","tmean:tnpoly2_lag2",7.81285274336002e-07,1.23995889892752e-06,0.630089654594004,0.528685672734198,6
"187","tmean:tnpoly3_lag2",4.05495686589679e-07,5.47846690731935e-08,7.40162701444682,1.75405550826162e-13,6
"188","tmean:tnpoly4_lag2",-7.18860865329602e-09,1.80213454469319e-09,-3.9889411556227,6.80133743836026e-05,6
"189","tmean:tnpoly1_lag3",-0.000127529049302282,1.69631625758182e-05,-7.5179995907179,7.37419589889729e-14,6
"190","tmean:tnpoly2_lag3",2.58228012094481e-07,1.29725156650359e-06,0.1990577762727,0.842231533279953,6
"191","tmean:tnpoly3_lag3",3.93598758962398e-07,6.06885429772349e-08,6.48555295041508,1.03592533547497e-10,6
"192","tmean:tnpoly4_lag3",-1.16848178363486e-08,2.01831421900123e-09,-5.7893947960843,7.82253446938515e-09,6
"193","tnpoly1",-0.00028597833829218,0.000217490068176153,-1.31490297782498,0.188643046840953,7
