"","term","estimate","std.error","statistic","p.value","boot"
"177","tpoly1",-0.000344033794162951,3.21754865939558e-05,-10.6924193099096,1.80542843806756e-26,12
"178","tpoly2",-1.38247619337979e-05,2.09848964992175e-06,-6.58795812231592,4.79824880712083e-11,12
"179","tpoly3",1.10121570714762e-06,1.28978914596157e-07,8.53795142094053,1.67293791066241e-17,12
"180","tpoly4",4.18619198054966e-08,5.14411614494072e-09,8.13782555175551,4.75921382771899e-16,12
"181","tpoly1_lag1",-0.000632309326033374,3.15940157203802e-05,-20.013578888786,1.37889647522605e-86,12
"182","tpoly2_lag1",-2.7385074565132e-05,2.07290579965724e-06,-13.2109594992981,2.35211387241175e-39,12
"183","tpoly3_lag1",7.27147611593707e-09,1.29741354582698e-07,0.0560459395489213,0.955306883852593,12
"184","tpoly4_lag1",3.92816694783221e-08,4.38532065441677e-09,8.95753642068537,4.24019657559438e-19,12
"185","tpoly1_lag2",-0.000315147492310639,3.14244205551587e-05,-10.0287447387444,1.6691760836896e-23,12
"186","tpoly2_lag2",-1.46867538979199e-05,2.07693444857829e-06,-7.07136130751421,1.68992284038715e-12,12
"187","tpoly3_lag2",3.1616529111127e-07,1.41328240974174e-07,2.23709917375285,0.0253126657804244,12
"188","tpoly4_lag2",2.59794753719172e-09,4.68834205837805e-09,0.554129264640407,0.579508904773174,12
"189","tpoly1_lag3",-0.000323703962904031,3.14071563544923e-05,-10.3066944122666,1.0054142140121e-24,12
"190","tpoly2_lag3",-1.06991324705512e-05,1.99658538049956e-06,-5.3587152220228,8.66139823018761e-08,12
"191","tpoly3_lag3",9.89576646670859e-07,1.40878259238601e-07,7.02433897195484,2.36321858966091e-12,12
"192","tpoly4_lag3",-2.31139363108073e-08,4.31246479144645e-09,-5.35979710643728,8.60991060547773e-08,12
"193","tpoly1",-0.000332525338201834,3.04549310069016e-05,-10.9186042196739,1.57057678723698e-27,13
"194","tpoly2",-1.26625168417346e-05,1.95194800302672e-06,-6.48711790585604,9.35057892766539e-11,13
"195","tpoly3",1.19830792268109e-06,1.18407321441634e-07,10.1202181426912,6.57858239991357e-24,13
"196","tpoly4",3.98318328325869e-08,4.55510602115512e-09,8.74443594673698,2.77696250863059e-18,13
"197","tpoly1_lag1",-0.000620897803449862,3.35228090859893e-05,-18.5216519849873,8.53841437760858e-75,13
"198","tpoly2_lag1",-2.86551764753451e-05,2.07498209105638e-06,-13.8098427927909,8.14704408151025e-43,13
"199","tpoly3_lag1",7.18457593110728e-08,1.38012189818918e-07,0.520575460800527,0.602679135505356,13
"200","tpoly4_lag1",3.97290809888029e-08,4.64854998570072e-09,8.54655346527678,1.54253124619318e-17,13
"201","tpoly1_lag2",-0.00038445156996461,3.03283775728034e-05,-12.6762985933465,2.0208660784282e-36,13
"202","tpoly2_lag2",-1.01612249331919e-05,2.12493544294249e-06,-4.78189818280841,1.77224502115687e-06,13
"203","tpoly3_lag2",4.9223696528705e-07,1.274560494381e-07,3.86201335642456,0.000113477879060017,13
"204","tpoly4_lag2",-6.91243847871265e-09,4.2974428719035e-09,-1.60850037679521,0.107771067512877,13
"205","tpoly1_lag3",-0.000298527343345205,3.16458589466029e-05,-9.43337780304588,5.30077296598094e-21,13
"206","tpoly2_lag3",-8.64868941161736e-06,2.01168442190232e-06,-4.29922771059632,1.73736716076151e-05,13
"207","tpoly3_lag3",5.68760263280667e-07,1.41471286698322e-07,4.020322968388,5.87332400259661e-05,13
"208","tpoly4_lag3",-1.08265383656345e-08,4.4212621395426e-09,-2.44874382561595,0.0143600768657443,13
"209","tpoly1",-0.000336438351237528,3.2928062813439e-05,-10.2173745580993,2.49631571493243e-24,14
"210","tpoly2",-1.58160657351756e-05,2.15489010830748e-06,-7.33961591554107,2.39465195940871e-13,14
"211","tpoly3",1.07964942391218e-06,1.2674363711723e-07,8.51837179734373,1.97643153648161e-17,14
"212","tpoly4",4.34552346455592e-08,4.74394276604888e-09,9.1601515424167,6.76316400234701e-20,14
"213","tpoly1_lag1",-0.000605491031157076,3.29572529128746e-05,-18.3720115495592,1.36882605374755e-73,14
"214","tpoly2_lag1",-3.08994118917147e-05,2.28280743146745e-06,-13.5357067204971,3.33024858563518e-41,14
"215","tpoly3_lag1",-3.16976704066905e-08,1.36289578883049e-07,-0.232575892202958,0.816097839335555,14
