"","term","estimate","std.error","statistic","p.value","boot"
"74","tpoly2_lag2",5.44010743757637e-05,1.40131465743122e-05,3.88214553293029,0.000105781733618591,3
"75","tpoly3_lag2",9.8887480778878e-07,5.7154966349221e-07,1.73016427259651,0.0837043235302828,3
"76","tpoly4_lag2",-1.10472248856589e-07,2.33374010036663e-08,-4.7336997311412,2.30735166641768e-06,3
"77","tpoly1_lag3",-0.00130391513564552,0.000257516593923173,-5.06342180043949,4.36811707054362e-07,3
"78","tpoly2_lag3",8.37800439824928e-05,1.3874151303436e-05,6.03857073129543,1.74697196094215e-09,3
"79","tpoly3_lag3",2.27364707263429e-07,5.99534768158653e-07,0.379235232615003,0.70454017377422,3
"80","tpoly4_lag3",-6.83377219155762e-08,2.23317752075547e-08,-3.06011149048545,0.00223222413263107,3
"81","tpoly1:tmean",-0.00015927381022116,2.82154594533965e-05,-5.64491287069888,1.80776584919584e-08,3
"82","tpoly2:tmean",7.20871708338159e-06,1.58008919260471e-06,4.56222162465293,5.26567226119491e-06,3
"83","tpoly3:tmean",-1.4422245320562e-07,1.00308836282391e-07,-1.43778413299106,0.15060016925769,3
"84","tpoly4:tmean",-3.53218187259339e-09,2.63117387747941e-09,-1.34243574809929,0.179556867292536,3
"85","tmean:tpoly1_lag1",-0.000139831934448078,2.64231776185424e-05,-5.29201810875129,1.29733407831351e-07,3
"86","tmean:tpoly2_lag1",2.74388793620021e-06,1.78615896404925e-06,1.53619470127102,0.12459665394397,3
"87","tmean:tpoly3_lag1",-4.23554098224779e-07,8.98851034364095e-08,-4.71217234037482,2.56306587976447e-06,3
"88","tmean:tpoly4_lag1",1.42811238293101e-08,2.25895780938008e-09,6.32199670574156,2.96778044661824e-10,3
"89","tmean:tpoly1_lag2",-6.92588428175987e-05,2.41007796076217e-05,-2.8737179437837,0.00408538957176819,3
"90","tmean:tpoly2_lag2",-4.51808628234774e-06,1.64076236390873e-06,-2.7536506088453,0.00592916564768528,3
"91","tmean:tpoly3_lag2",9.72291322215227e-08,7.03845627865879e-08,1.38139853928382,0.167259879442499,3
"92","tmean:tpoly4_lag2",4.16215794437918e-09,1.80299491646163e-09,2.30846904024965,0.0210411044388083,3
"93","tmean:tpoly1_lag3",2.80696720379428e-05,2.4486416889315e-05,1.14633644296857,0.25174788393146,3
"94","tmean:tpoly2_lag3",-1.03300700283987e-05,1.63701811600011e-06,-6.31029670804084,3.19786478666602e-10,3
"95","tmean:tpoly3_lag3",3.83679963934852e-07,7.63753648468018e-08,5.02360891767208,5.36949709863479e-07,3
"96","tmean:tpoly4_lag3",-3.26205746567454e-09,1.92895845008012e-09,-1.69109783859733,0.090922544034294,3
"97","tpoly1",0.000652506404747677,0.000241279072595803,2.70436386267437,0.0068829065897777,4
"98","tpoly2",-6.4592629692619e-05,1.4212465983819e-05,-4.54478693325692,5.7206194014597e-06,4
"99","tpoly3",1.47998333828631e-06,5.77525686773638e-07,2.56262772752892,0.0104376487291952,4
"100","tpoly4",1.37980405730912e-07,2.29848292511434e-08,6.00310771175507,2.17255790365889e-09,4
"101","tpoly1_lag1",0.000240378963533279,0.000237031928956888,1.01412060641417,0.310608542687229,4
"102","tpoly2_lag1",1.09163860347129e-06,1.41710904964961e-05,0.0770327875431466,0.938602696327498,4
"103","tpoly3_lag1",2.47605509285978e-06,6.34268734947728e-07,3.90379496328766,9.68199141118822e-05,4
"104","tpoly4_lag1",-8.21560794095794e-08,2.45661097767697e-08,-3.34428528391858,0.000835277635379363,4
"105","tpoly1_lag2",-0.000285308236140066,0.000189715449347238,-1.50387455065857,0.132720934458001,4
"106","tpoly2_lag2",7.67177946224548e-05,1.17305591538901e-05,6.53999469386024,7.22679711522742e-11,4
"107","tpoly3_lag2",2.78784863733174e-08,4.81979941718101e-07,0.0578415904071438,0.953878734699831,4
"108","tpoly4_lag2",-1.04708911726463e-07,1.85019610637677e-08,-5.65934126472216,1.66569141055279e-08,4
"109","tpoly1_lag3",-0.00095334275387286,0.000225134942521978,-4.23453926428943,2.36035999380374e-05,4
"110","tpoly2_lag3",8.2053268830186e-05,1.31999532796387e-05,6.216178731235,5.81373332820913e-10,4
"111","tpoly3_lag3",-4.36367441280154e-07,5.78749403128784e-07,-0.753983397513851,0.450919490049464,4
"112","tpoly4_lag3",-5.3911803165438e-08,2.09866551900035e-08,-2.56886114901805,0.0102521869297796,4
"113","tpoly1:tmean",-0.000137945742923222,2.41205423660997e-05,-5.71901497194766,1.17895505442858e-08,4
"114","tpoly2:tmean",8.28876252875584e-06,1.64845538675031e-06,5.02819948624509,5.24768569378104e-07,4
"115","tpoly3:tmean",-2.74773384111768e-07,8.71271122473865e-08,-3.15370700375772,0.00162834653919796,4
"116","tpoly4:tmean",-1.62656318505315e-09,2.31692739783437e-09,-0.702034593994401,0.482713086575521,4
"117","tmean:tpoly1_lag1",-0.000150186093390187,2.35813065024753e-05,-6.36886227548174,2.20198985741772e-10,4
"118","tmean:tpoly2_lag1",3.33531077818352e-06,1.64908920212912e-06,2.02251689834446,0.0432132244756743,4
"119","tmean:tpoly3_lag1",-4.43401266103478e-07,8.14762355075839e-08,-5.44209318632801,5.69826722949526e-08,4
"120","tmean:tpoly4_lag1",1.43522104393643e-08,2.20405547525186e-09,6.51172831197646,8.70341027325563e-11,4
"121","tmean:tpoly1_lag2",-7.26820964510006e-05,1.83478798012741e-05,-3.96133489199955,7.62995115191035e-05,4
"122","tmean:tpoly2_lag2",-7.19654400745457e-06,1.35491655928168e-06,-5.31142966565401,1.16872162758535e-07,4
"123","tmean:tpoly3_lag2",2.68965045753465e-07,6.34984506896807e-08,4.23577335875339,2.34751074069459e-05,4
"124","tmean:tpoly4_lag2",1.56780948906053e-09,1.61945756910009e-09,0.968107790518862,0.333070062792219,4
"125","tmean:tpoly1_lag3",-1.98365661632902e-06,2.15046957267944e-05,-0.0922429520291898,0.926511288795396,4
"126","tmean:tpoly2_lag3",-1.07170258909075e-05,1.53933152069172e-06,-6.96212982508905,4.11607004531137e-12,4
"127","tmean:tpoly3_lag3",4.73683394396724e-07,7.27913513005743e-08,6.50741311891248,8.95338608512927e-11,4
"128","tmean:tpoly4_lag3",-5.00390619617459e-09,1.84683120041805e-09,-2.70945508990855,0.00677842257457104,4
"129","tpoly1",0.000564481841712242,0.000265904479968942,2.12287450658287,0.0338475981341601,5
"130","tpoly2",-3.68868836532695e-05,1.45497723768797e-05,-2.53522066859854,0.0112889966037456,5
"131","tpoly3",1.79410962604817e-06,5.8091040930605e-07,3.08844461608356,0.0020308356888269,5
"132","tpoly4",9.66745118589668e-08,2.36635454089003e-08,4.08537732569041,4.51795739950155e-05,5
"133","tpoly1_lag1",-5.41656338797901e-05,0.000270803200809617,-0.200018440394544,0.841479973910249,5
"134","tpoly2_lag1",1.61707449743588e-05,1.52743476213317e-05,1.05868645753323,0.289829451914526,5
"135","tpoly3_lag1",2.91446266346875e-06,6.13981347740204e-07,4.74682606270631,2.16500224751174e-06,5
"136","tpoly4_lag1",-1.04782454792829e-07,2.42033088499912e-08,-4.32926156676579,1.54601565163912e-05,5
"137","tpoly1_lag2",-0.000441909042871728,0.00023393804193958,-1.8890003490149,0.0589899827483816,5
"138","tpoly2_lag2",7.02317302179876e-05,1.32304058570072e-05,5.30835795795267,1.18839547451386e-07,5
"139","tpoly3_lag2",5.9370915211392e-08,4.95510220576114e-07,0.119817740878005,0.904635703566747,5
"140","tpoly4_lag2",-9.26068875477952e-08,2.0177132240099e-08,-4.58969522753848,4.62474908349135e-06,5
"141","tpoly1_lag3",-0.00103023725063586,0.000273736538994309,-3.76360881313429,0.00017074767786938,5
"142","tpoly2_lag3",8.13018626194117e-05,1.46769748072006e-05,5.53941555990982,3.30249355103266e-08,5
"143","tpoly3_lag3",-3.03179344319236e-08,6.39178204698127e-07,-0.0474326787257119,0.962171601745966,5
