"","term","estimate","std.error","statistic","p.value","boot"
"174","tpoly2_lag3",6.60658735800285e-05,1.37515692012601e-05,4.80424252775273,1.63378751485657e-06,6
"175","tpoly3_lag3",5.32302486098482e-07,4.89128876053564e-07,1.08826632848434,0.276569601384037,6
"176","tpoly4_lag3",-4.46510418198473e-08,2.00950571437861e-08,-2.22199128374484,0.0263621618321552,6
"177","tpoly1:tmean",-0.000114753342414081,2.57895254846523e-05,-4.44961046229303,8.93259393869061e-06,6
"178","tpoly2:tmean",5.61535421320023e-06,1.63556711607063e-06,3.43327654244533,0.000604844979315783,6
"179","tpoly3:tmean",-3.09002972855272e-07,8.08059981528637e-08,-3.82401034476078,0.00013411216009543,6
"180","tpoly4:tmean",2.75936557194255e-09,1.91103710246266e-09,1.44390999441439,0.148874247644995,6
"181","tmean:tpoly1_lag1",-0.00012446565886179,2.51459792328579e-05,-4.94972407752378,7.86454631893326e-07,6
"182","tmean:tpoly2_lag1",-1.64860846606987e-06,1.70947446706975e-06,-0.96439490488313,0.334929825255379,6
"183","tmean:tpoly3_lag1",-3.51034226302619e-07,7.64044715401489e-08,-4.59441992368416,4.52811189610994e-06,6
"184","tmean:tpoly4_lag1",1.58932894065347e-08,2.10967488917525e-09,7.53352542047272,6.59203412984256e-14,6
"185","tmean:tpoly1_lag2",-5.45128162063291e-05,2.27585837475082e-05,-2.39526399406543,0.0166725937353067,6
"186","tmean:tpoly2_lag2",-7.68950465069667e-06,1.50963642279557e-06,-5.09361362417125,3.74212890596747e-07,6
"187","tmean:tpoly3_lag2",3.63951332701996e-07,6.61543954668889e-08,5.50154423048365,4.09894344035605e-08,6
"188","tmean:tpoly4_lag2",-1.11673496468533e-09,1.73592113102444e-09,-0.643309736097455,0.520074914682617,6
"189","tmean:tpoly1_lag3",2.18978679653001e-05,2.06937696281628e-05,1.05818651501265,0.290060128594768,6
"190","tmean:tpoly2_lag3",-9.2329320683018e-06,1.56308312399015e-06,-5.90687208286947,3.89976457135095e-09,6
"191","tmean:tpoly3_lag3",3.29255738013177e-07,6.81680134133902e-08,4.83006209989539,1.43705730666189e-06,6
"192","tmean:tpoly4_lag3",-3.78527866313243e-09,1.68112884127582e-09,-2.25162912573659,0.0244216031682287,6
"193","tpoly1",0.000654570428039113,0.000275305937905641,2.37761100620889,0.0174885973067589,7
"194","tpoly2",-3.84416738493713e-05,1.68491382595088e-05,-2.28152165750535,0.0225885661856813,7
"195","tpoly3",1.32614378753857e-06,7.18184883288608e-07,1.84652144370693,0.0649166653383203,7
"196","tpoly4",1.02038177069155e-07,2.29824019373709e-08,4.43983954972235,9.33321037778166e-06,7
"197","tpoly1_lag1",9.09633849424159e-05,0.000272224875247924,0.334147953450516,0.738291676072128,7
"198","tpoly2_lag1",1.8545657615882e-05,1.65666607155652e-05,1.11945659625041,0.263036566177407,7
"199","tpoly3_lag1",3.45860908624469e-06,8.37047250769285e-07,4.13191618880066,3.69761398528051e-05,7
"200","tpoly4_lag1",-1.4950353996878e-07,2.96076632154284e-08,-5.04948799508347,4.699366270676e-07,7
"201","tpoly1_lag2",-0.000377702252831479,0.000235134526752688,-1.60632408199559,0.108309783983791,7
"202","tpoly2_lag2",6.72329311471849e-05,1.55194106340279e-05,4.33218327246074,1.52567969404638e-05,7
"203","tpoly3_lag2",-7.59260345997677e-07,5.75654160895764e-07,-1.31895224176997,0.187287486781595,7
"204","tpoly4_lag2",-7.19374047635579e-08,2.18724306489736e-08,-3.28895338236831,0.00101741990317863,7
"205","tpoly1_lag3",-0.000832025637030956,0.0002306217754811,-3.60774968146553,0.000313993438555175,7
"206","tpoly2_lag3",0.000104834551026202,1.62812288095193e-05,6.43898272376758,1.3992122564625e-10,7
"207","tpoly3_lag3",-2.19131701288168e-06,8.06237915896391e-07,-2.71795331089748,0.00660712716912283,7
"208","tpoly4_lag3",-1.33310566775573e-08,2.63370111802593e-08,-0.50617196409703,0.612773770803208,7
"209","tpoly1:tmean",-0.000146423980262919,2.70458299637431e-05,-5.41392075818013,6.66101332077524e-08,7
"210","tpoly2:tmean",5.99752322244758e-06,1.93663225379328e-06,3.09688285460507,0.00197406188854303,7
"211","tpoly3:tmean",-2.20719655546817e-07,1.0308856074891e-07,-2.14106835853899,0.0323502746713059,7
"212","tpoly4:tmean",2.55726785886697e-10,2.15455883501557e-09,0.118691020050445,0.905528235117088,7
"213","tmean:tpoly1_lag1",-0.000139771869776869,2.61427661779724e-05,-5.34648356739844,9.65270168962096e-08,7
"214","tmean:tpoly2_lag1",1.80082750328857e-06,1.84241212196345e-06,0.977429252565619,0.328436859662689,7
"215","tmean:tpoly3_lag1",-5.4166940780119e-07,1.00221684054993e-07,-5.40471269175612,7.00887277010943e-08,7
"216","tmean:tpoly4_lag1",2.02019389529672e-08,2.5487749133241e-09,7.92613692459015,3.17733669817181e-15,7
"217","tmean:tpoly1_lag2",-7.2114976564471e-05,2.24696969401882e-05,-3.209432541811,0.00134424038568328,7
"218","tmean:tpoly2_lag2",-6.55905956492792e-06,1.7383228250492e-06,-3.7732114371462,0.000164330249016511,7
