"","term","estimate","std.error","statistic","p.value","boot"
"102","txpoly2_lag1",-4.37207994720919e-05,1.43279150282461e-05,-3.05144184523014,0.00229776999801537,4
"103","txpoly3_lag1",2.46835236196535e-06,9.10079837982882e-07,2.71223716749538,0.00672193236216781,4
"104","txpoly4_lag1",-4.14665642121085e-08,2.01016214678339e-08,-2.06284673494933,0.0392147043868269,4
"105","txpoly1_lag2",-0.000633972690602546,0.000227204483797204,-2.7903176909502,0.00529954735750884,4
"106","txpoly2_lag2",1.72103153796828e-05,1.26130867024555e-05,1.36448085910107,0.172520560570734,4
"107","txpoly3_lag2",2.24697289181646e-06,6.5104691729697e-07,3.45132252702384,0.00056570320545969,4
"108","txpoly4_lag2",-7.15378444384868e-08,1.30866501005173e-08,-5.46647491061591,4.97458371246907e-08,4
"109","txpoly1_lag3",-0.00210786080144604,0.000282713011095622,-7.45583230597439,1.1679992481629e-13,4
"110","txpoly2_lag3",7.09892841014025e-05,1.34759039594439e-05,5.26786806399381,1.47967165047451e-07,4
"111","txpoly3_lag3",1.65512246855901e-06,7.24912103825697e-07,2.28320434963655,0.0224892917852789,4
"112","txpoly4_lag3",-6.93347000398935e-08,1.51612544210909e-08,-4.57315061895154,5.00274520460156e-06,4
"113","txpoly1:tmean",-0.000221931322286011,3.36345408519306e-05,-6.59831579872073,4.91273541355328e-11,4
"114","txpoly2:tmean",8.19912758269842e-06,2.2928758178922e-06,3.57591436863586,0.000354621025382378,4
"115","txpoly3:tmean",-4.75788605267498e-09,9.44692273210522e-08,-0.0503644010605208,0.959835420826922,4
"116","txpoly4:tmean",-4.29576796689512e-09,1.54724108439537e-09,-2.77640505427363,0.00553113401508389,4
"117","tmean:txpoly1_lag1",-0.000209941253697374,3.04113760637449e-05,-6.90337896112689,6.19460692922063e-12,4
"118","tmean:txpoly2_lag1",1.23625985644254e-05,2.02922853154829e-06,6.0922652979814,1.25794143255648e-09,4
"119","tmean:txpoly3_lag1",-5.40470002521309e-07,9.74281308878821e-08,-5.54737115036384,3.15722372204669e-08,4
"120","tmean:txpoly4_lag1",8.83263975856057e-09,1.81264188781526e-09,4.87279909944394,1.15851469079519e-06,4
"121","tmean:txpoly1_lag2",-2.16266699961508e-05,2.54291667228686e-05,-0.850467112502816,0.39513459900928,4
"122","tmean:txpoly2_lag2",-2.30862269797625e-06,1.86181795603297e-06,-1.23998304479526,0.215080488495165,4
"123","tmean:txpoly3_lag2",-5.35870094493765e-08,7.48368503104958e-08,-0.716051106200296,0.474016584007056,4
"124","tmean:txpoly4_lag2",3.44020072823977e-09,1.1360766895955e-09,3.02814128636391,0.00248197403459275,4
"125","tmean:txpoly1_lag3",0.000157712897784767,3.13060368419662e-05,5.03777908972978,4.99393533940037e-07,4
"126","tmean:txpoly2_lag3",-1.4103976687518e-05,2.0164695182099e-06,-6.99439121700121,3.2839879915078e-12,4
"127","tmean:txpoly3_lag3",3.13129404950022e-07,7.92063083137681e-08,3.95333921775006,7.8881759271791e-05,4
"128","tmean:txpoly4_lag3",-1.04279889015913e-09,1.29688629768573e-09,-0.804078886499134,0.42141633872598,4
"129","txpoly1",0.00111920708678435,0.000305669613888012,3.6614927880741,0.000255160374828601,5
"130","txpoly2",-2.45540327818528e-05,1.49101719306202e-05,-1.64679742769616,0.0997064185052564,5
"131","txpoly3",-1.74460838685278e-06,8.43215828682096e-07,-2.06899387737955,0.0386337459833627,5
"132","txpoly4",9.15152420935407e-08,1.78047130827658e-08,5.13994478136936,2.92783486716521e-07,5
"133","txpoly1_lag1",-0.00021442402323032,0.000323728977907505,-0.662356594137162,0.507794560821684,5
"134","txpoly2_lag1",-2.46941458327929e-05,1.28536219656553e-05,-1.92118189711626,0.0548052374682732,5
"135","txpoly3_lag1",3.14780877415253e-06,7.62694043482068e-07,4.12722349289795,3.77358659840064e-05,5
"136","txpoly4_lag1",-6.36875002884247e-08,1.75475129211868e-08,-3.62943173625071,0.00028887884863969,5
"137","txpoly1_lag2",-0.000662959172339807,0.000258416426771451,-2.56546838226403,0.0103527640350436,5
"138","txpoly2_lag2",1.43661253686908e-05,1.26450512247835e-05,1.13610653791059,0.256004452623437,5
"139","txpoly3_lag2",1.93911611309376e-06,6.63588765215239e-07,2.92216537521517,0.00350253986661418,5
"140","txpoly4_lag2",-5.99078797089632e-08,1.42213693698202e-08,-4.21252540111196,2.60112883290884e-05,5
"141","txpoly1_lag3",-0.0021842408595021,0.000309747714342337,-7.05167708546205,2.1938240150133e-12,5
"142","txpoly2_lag3",7.3350784083841e-05,1.52797216511561e-05,4.80053143365286,1.66142441329688e-06,5
"143","txpoly3_lag3",1.77775163409184e-06,7.92224286308878e-07,2.24400042363598,0.0249064042072787,5
"144","txpoly4_lag3",-7.12553461788383e-08,1.60148100754444e-08,-4.44934069421744,8.93293555182544e-06,5
"145","txpoly1:tmean",-0.000205729886367007,3.32422065197706e-05,-6.18881560237737,6.90264106695655e-10,5
"146","txpoly2:tmean",6.50136251817576e-06,2.19466723441937e-06,2.96234546003772,0.00307748728394144,5
"147","txpoly3:tmean",-1.59433738428596e-08,8.97939872646008e-08,-0.177555027107532,0.85908466131322,5
"148","txpoly4:tmean",-2.97773777806001e-09,1.4539150022057e-09,-2.04808243504094,0.0406404502029383,5
"149","tmean:txpoly1_lag1",-0.000161722048382522,3.50521049228627e-05,-4.61376139146037,4.1234094917628e-06,5
"150","tmean:txpoly2_lag1",1.07273937942038e-05,1.98194036033221e-06,5.4125714420618,6.71179398719543e-08,5
"151","tmean:txpoly3_lag1",-5.78585016417749e-07,8.14801124912346e-08,-7.10093541512957,1.5470002406532e-12,5
"152","tmean:txpoly4_lag1",1.02528319420905e-08,1.49108665370014e-09,6.87608055282908,7.48215644497913e-12,5
"153","tmean:txpoly1_lag2",-1.95120877490828e-05,2.82421570666807e-05,-0.690885179308863,0.489692169222216,5
"154","tmean:txpoly2_lag2",-1.36653049133393e-06,1.86113473976957e-06,-0.734245867391163,0.462857376815786,5
"155","tmean:txpoly3_lag2",-6.02435709419921e-08,7.11722271959695e-08,-0.846447741140855,0.397371811805067,5
"156","tmean:txpoly4_lag2",2.89231495078139e-09,1.14365542013482e-09,2.52900908775515,0.0114903171334502,5
"157","tmean:txpoly1_lag3",0.000151701738912433,3.27786576047262e-05,4.6280644174568,3.85059911361171e-06,5
"158","tmean:txpoly2_lag3",-1.31458817901746e-05,2.10424475290249e-06,-6.24731594176096,4.77793129236501e-10,5
"159","tmean:txpoly3_lag3",2.55759250110045e-07,8.0625781691529e-08,3.17217699778179,0.0015285796594247,5
"160","tmean:txpoly4_lag3",-2.33949047578784e-10,1.303610328064e-09,-0.179462407241145,0.85758698284995,5
"161","txpoly1",0.00113722247595446,0.000314786319453954,3.61268074777566,0.000308202948507102,6
"162","txpoly2",-4.23459013366789e-05,1.35584126206554e-05,-3.12321969550974,0.00180652691626451,6
"163","txpoly3",-8.71710058534848e-07,7.6480488928851e-07,-1.13978096994881,0.2544718883993,6
"164","txpoly4",7.78012427622899e-08,1.67197085367901e-08,4.65326549150638,3.41403821639591e-06,6
"165","txpoly1_lag1",0.000119573049814098,0.000303284165793538,0.394260773559468,0.693417570301815,6
"166","txpoly2_lag1",-3.61237705766482e-05,1.53062344392689e-05,-2.3600690764262,0.0183375454944885,6
"167","txpoly3_lag1",2.85627519025692e-06,8.77462337559471e-07,3.25515417356968,0.00114636492895059,6
"168","txpoly4_lag1",-5.37843216801027e-08,1.870141836057e-08,-2.87594879934354,0.0040575974949311,6
"169","txpoly1_lag2",-0.000504851781283119,0.00024367181433315,-2.07185136559488,0.0383676912611385,6
"170","txpoly2_lag2",7.70334935542363e-06,1.21560828235614e-05,0.633703263397705,0.526324573945281,6
"171","txpoly3_lag2",2.08990458191413e-06,6.51808759780002e-07,3.20631558038513,0.00135911008827754,6
"172","txpoly4_lag2",-6.1414761677062e-08,1.36875935816051e-08,-4.48689255060862,7.5087795558808e-06,6
"173","txpoly1_lag3",-0.00194594539147417,0.000291768384055636,-6.6694868183631,3.06327605914674e-11,6
"174","txpoly2_lag3",6.25864719104318e-05,1.39520019555366e-05,4.48584168135063,7.54563029865177e-06,6
"175","txpoly3_lag3",2.0372252230517e-06,7.33196168080228e-07,2.77855410563027,0.00549537409862686,6
"176","txpoly4_lag3",-7.33149122412115e-08,1.52317567945345e-08,-4.81329325501826,1.56081933712035e-06,6
"177","txpoly1:tmean",-0.000212189250702663,3.52081966564481e-05,-6.02670033836574,1.88522163670758e-09,6
"178","txpoly2:tmean",8.25548774704169e-06,2.26642825234549e-06,3.64251007659219,0.00027472997204605,6
"179","txpoly3:tmean",-9.29492536604221e-08,9.52196831424516e-08,-0.976155880726542,0.329068810514515,6
"180","txpoly4:tmean",-1.85384277291748e-09,1.5881187560268e-09,-1.16731999158267,0.2431773372392,6
"181","tmean:txpoly1_lag1",-0.000182700433603509,3.37744363633024e-05,-5.40942953535184,6.83846978647568e-08,6
"182","tmean:txpoly2_lag1",1.15942422463478e-05,2.16609903404289e-06,5.3525910238314,9.34847436492328e-08,6
"183","tmean:txpoly3_lag1",-5.74964525551686e-07,9.20775411884568e-08,-6.24435142522861,4.87944413619302e-10,6
"184","tmean:txpoly4_lag1",1.0041289393467e-08,1.63085503401673e-09,6.15707048390175,8.43490972736392e-10,6
"185","tmean:txpoly1_lag2",-3.4909852797895e-05,2.74357647611375e-05,-1.27242134862392,0.203325674678371,6
"186","tmean:txpoly2_lag2",-7.83868038182029e-07,1.86530010323453e-06,-0.420236956414016,0.67434355820726,6
"187","tmean:txpoly3_lag2",-7.86521322810825e-08,7.30493650948568e-08,-1.07669836936913,0.281704786240587,6
"188","tmean:txpoly4_lag2",3.17167146331891e-09,1.15189152357183e-09,2.75344630845452,0.0059339701762469,6
"189","tmean:txpoly1_lag3",0.000130005195127274,3.25811358344467e-05,3.99019837085683,6.76558290628691e-05,6
"190","tmean:txpoly2_lag3",-1.21338253101553e-05,2.17400181455015e-06,-5.58133173070333,2.60774689317688e-08,6
"191","tmean:txpoly3_lag3",2.39945165176204e-07,8.40584802317302e-08,2.8545027760998,0.00434109111247477,6
"192","tmean:txpoly4_lag3",-2.74227581144146e-10,1.33207786643783e-09,-0.205864527932943,0.836911214488311,6
"193","txpoly1",0.00140881547201682,0.000334591988777479,4.21054753033479,2.62245451984996e-05,7
"194","txpoly2",-3.08541982142458e-05,1.6968576730463e-05,-1.81831385768816,0.0691158872063299,7
"195","txpoly3",-3.25024656267859e-06,9.06965125516837e-07,-3.58365109223624,0.000344219163163935,7
"196","txpoly4",1.3488465401169e-07,2.04386677120042e-08,6.59948368026303,4.86000619214363e-11,7
"197","txpoly1_lag1",-4.64622893522668e-05,0.000301670381237132,-0.154016742252679,0.87760689764539,7
"198","txpoly2_lag1",-4.44303728749727e-05,1.51843561239597e-05,-2.92606235735377,0.00345860715864379,7
"199","txpoly3_lag1",3.39439517603498e-06,8.54666356460285e-07,3.97160266152668,7.30690315445766e-05,7
"200","txpoly4_lag1",-5.8455397633185e-08,1.96146952865167e-08,-2.98018382540807,0.00290389078985752,7
"201","txpoly1_lag2",-0.000829606517848506,0.000273600651515778,-3.03218034479228,0.002448715480803,7
"202","txpoly2_lag2",1.41115739805463e-05,1.98063507571849e-05,0.712477232860634,0.476224730483205,7
"203","txpoly3_lag2",2.56286980675753e-06,9.98705500780371e-07,2.56619173996233,0.0103303466261797,7
"204","txpoly4_lag2",-7.16808614757099e-08,1.81448369325022e-08,-3.95048253904725,7.97903803860826e-05,7
"205","txpoly1_lag3",-0.00247774877504249,0.000298782949023482,-8.2928051387824,1.64939818219221e-16,7
"206","txpoly2_lag3",8.61277430738512e-05,1.53776154906787e-05,5.60085164868755,2.32596619029581e-08,7
"207","txpoly3_lag3",1.20450467449525e-06,7.95373927977929e-07,1.51438792764738,0.130032858451039,7
"208","txpoly4_lag3",-6.23493862886454e-08,1.65237554445857e-08,-3.77331814778675,0.000164207097377363,7
"209","txpoly1:tmean",-0.000223119980446304,3.65659791049676e-05,-6.10184619440404,1.18302688918719e-09,7
"210","txpoly2:tmean",7.43564110797556e-06,2.60417572773624e-06,2.85527625066962,0.00432948813613056,7
"211","txpoly3:tmean",5.91313622339494e-08,1.01816442306761e-07,0.580764372573474,0.56144290770994,7
"212","txpoly4:tmean",-5.48478272119244e-09,1.60045820339168e-09,-3.42700778412653,0.000618488125033853,7
"213","tmean:txpoly1_lag1",-0.000171248886562375,3.47557750588308e-05,-4.92720666630233,8.79393947071066e-07,7
"214","tmean:txpoly2_lag1",1.20374572406932e-05,2.35162476563239e-06,5.11878315648549,3.26916182667151e-07,7
"215","tmean:txpoly3_lag1",-5.99761048671341e-07,1.01123641729137e-07,-5.93096765915352,3.35538231804098e-09,7
"216","tmean:txpoly4_lag1",1.00686978527276e-08,1.82119269141189e-09,5.52862851921603,3.50450573552495e-08,7
"217","tmean:txpoly1_lag2",-8.63793109255895e-06,3.07049364242699e-05,-0.281320598525367,0.778483920588659,7
"218","tmean:txpoly2_lag2",-1.86049844697598e-06,2.48983457313082e-06,-0.747237775173358,0.454978626439893,7
"219","tmean:txpoly3_lag2",-8.5257085224859e-08,1.00994343933584e-07,-0.844176831139431,0.398637931586187,7
"220","tmean:txpoly4_lag2",3.59052783192052e-09,1.49641046864449e-09,2.39942710048865,0.016481406761306,7
"221","tmean:txpoly1_lag3",0.000181383251267401,3.26279754349104e-05,5.55913288672299,2.94914824391017e-08,7
"222","tmean:txpoly2_lag3",-1.50517237166956e-05,2.21541358347177e-06,-6.79409200565974,1.30935128257473e-11,7
"223","tmean:txpoly3_lag3",3.49695616234725e-07,8.30827350394543e-08,4.20900462735924,2.64031774048528e-05,7
"224","tmean:txpoly4_lag3",-1.73419827715452e-09,1.31880738008943e-09,-1.3149746531119,0.188618959168513,7
"225","txpoly1",0.000658892410803698,0.000330084137612348,1.99613472967763,0.0460136225453876,8
"226","txpoly2",-2.91852155448901e-05,1.44287991179412e-05,-2.02270579182161,0.0431960809953713,8
"227","txpoly3",-1.26871626355868e-06,7.68488486928801e-07,-1.65092423001547,0.098863495558661,8
"228","txpoly4",8.73261413815476e-08,1.73489088135007e-08,5.0335235674068,5.11291949311335e-07,8
"229","txpoly1_lag1",-0.000219530835818458,0.000315594411963575,-0.695610655627817,0.486729030637818,8
"230","txpoly2_lag1",-8.12548312256985e-06,1.29556466473764e-05,-0.627176963352524,0.530593148645211,8
"231","txpoly3_lag1",2.37594111031775e-06,7.88712125620324e-07,3.0124313208055,0.0026142744678822,8
"232","txpoly4_lag1",-5.67314838158471e-08,1.91421607930284e-08,-2.96369278417663,0.00306472509465615,8
"233","txpoly1_lag2",-0.00110397644490082,0.000251351210032279,-4.39216682012013,1.16290662753743e-05,8
"234","txpoly2_lag2",3.37440430450568e-05,1.15844377320626e-05,2.91287707056014,0.00360881802682564,8
"235","txpoly3_lag2",2.46746400957953e-06,6.40780156647626e-07,3.8507185092756,0.000120345163617887,8
"236","txpoly4_lag2",-8.21725901773873e-08,1.43506978934954e-08,-5.72603442614683,1.13456222042038e-08,8
"237","txpoly1_lag3",-0.00233972499741064,0.00028651738167511,-8.1660839692571,4.71924416463058e-16,8
"238","txpoly2_lag3",5.96936516296382e-05,1.36526695419339e-05,4.37230619596339,1.27315556645408e-05,8
"239","txpoly3_lag3",2.79682934912944e-06,7.00787452789105e-07,3.9909809143959,6.74485371492846e-05,8
"240","txpoly4_lag3",-8.75355007243914e-08,1.46819670295995e-08,-5.96210988268232,2.7942941258708e-09,8
"241","txpoly1:tmean",-0.000151016118720516,3.62756724773265e-05,-4.16301362338373,3.23322450142061e-05,8
"242","txpoly2:tmean",5.21230635839078e-06,2.20461649391441e-06,2.36426896595337,0.0181319399163724,8
"243","txpoly3:tmean",8.90762324032395e-09,8.87520532321482e-08,0.100365263855072,0.920061358517711,8
"244","txpoly4:tmean",-3.45175564505467e-09,1.52120968407932e-09,-2.26908603145251,0.0233370467048245,8
"245","tmean:txpoly1_lag1",-0.000134887480944307,3.55502327261426e-05,-3.79427842240579,0.000151132374216952,8
"246","tmean:txpoly2_lag1",7.08632638288305e-06,1.91444066005198e-06,3.70151268239917,0.000218348980260909,8
"247","tmean:txpoly3_lag1",-4.41586076161435e-07,7.74026329235356e-08,-5.70505239269663,1.28178526620061e-08,8
"248","tmean:txpoly4_lag1",8.95105537365669e-09,1.61218690971916e-09,5.55212011690129,3.08029497340056e-08,8
"249","tmean:txpoly1_lag2",2.47518900143882e-05,2.77507592588329e-05,0.891935596555248,0.372502252288424,8
