,year,month,gmt
15234,2020,9,287.9698274433227
15235,2020,9,287.9698274433227
15236,2020,9,287.9698274433227
15237,2020,9,287.9698274433227
15238,2020,9,287.9698274433227
15239,2020,9,287.9698274433227
15240,2020,9,287.9698274433227
15241,2020,9,287.9698274433227
15242,2020,9,287.9698274433227
15243,2020,9,287.9698274433227
15244,2020,9,287.9698274433227
15245,2020,9,287.9698274433227
15246,2020,9,287.9698274433227
15247,2020,9,287.9698274433227
15248,2020,9,287.9698274433227
15249,2020,10,287.9743912645775
15250,2020,10,287.9743912645775
15251,2020,10,287.9743912645775
15252,2020,10,287.9743912645775
15253,2020,10,287.9743912645775
15254,2020,10,287.9743912645775
15255,2020,10,287.9743912645775
15256,2020,10,287.9743912645775
15257,2020,10,287.9743912645775
15258,2020,10,287.9743912645775
15259,2020,10,287.9743912645775
15260,2020,10,287.9743912645775
15261,2020,10,287.9743912645775
15262,2020,10,287.9743912645775
15263,2020,10,287.9743912645775
15264,2020,10,287.9743912645775
15265,2020,10,287.9743912645775
15266,2020,10,287.9743912645775
15267,2020,10,287.9743912645775
15268,2020,10,287.9743912645775
15269,2020,10,287.9743912645775
15270,2020,10,287.9743912645775
15271,2020,10,287.9743912645775
15272,2020,10,287.9743912645775
15273,2020,10,287.9743912645775
15274,2020,10,287.9743912645775
15275,2020,10,287.9743912645775
15276,2020,10,287.9743912645775
15277,2020,10,287.9743912645775
15278,2020,10,287.9743912645775
15279,2020,10,287.9743912645775
15280,2020,11,287.9679586963119
15281,2020,11,287.9679586963119
15282,2020,11,287.9679586963119
15283,2020,11,287.9679586963119
15284,2020,11,287.9679586963119
15285,2020,11,287.9679586963119
15286,2020,11,287.9679586963119
15287,2020,11,287.9679586963119
15288,2020,11,287.9679586963119
15289,2020,11,287.9679586963119
15290,2020,11,287.9679586963119
15291,2020,11,287.9679586963119
15292,2020,11,287.9679586963119
15293,2020,11,287.9679586963119
15294,2020,11,287.9679586963119
15295,2020,11,287.9679586963119
15296,2020,11,287.9679586963119
15297,2020,11,287.9679586963119
15298,2020,11,287.9679586963119
15299,2020,11,287.9679586963119
15300,2020,11,287.9679586963119
15301,2020,11,287.9679586963119
15302,2020,11,287.9679586963119
15303,2020,11,287.9679586963119
15304,2020,11,287.9679586963119
15305,2020,11,287.9679586963119
15306,2020,11,287.9679586963119
15307,2020,11,287.9679586963119
15308,2020,11,287.9679586963119
15309,2020,11,287.9679586963119
15310,2020,12,287.97897689495534
15311,2020,12,287.97897689495534
15312,2020,12,287.97897689495534
15313,2020,12,287.97897689495534
15314,2020,12,287.97897689495534
15315,2020,12,287.97897689495534
15316,2020,12,287.97897689495534
15317,2020,12,287.97897689495534
15318,2020,12,287.97897689495534
15319,2020,12,287.97897689495534
15320,2020,12,287.97897689495534
15321,2020,12,287.97897689495534
15322,2020,12,287.97897689495534
15323,2020,12,287.97897689495534
15324,2020,12,287.97897689495534
15325,2020,12,287.97897689495534
15326,2020,12,287.97897689495534
15327,2020,12,287.97897689495534
15328,2020,12,287.97897689495534
15329,2020,12,287.97897689495534
15330,2020,12,287.97897689495534
15331,2020,12,287.97897689495534
